Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
MOLM13,CL,CLO_0009848,CLO_0000020,CL_0000763,CL_0000001,UBERON_0000178,UBERON_0000955,BTO_0004175,BTO_0000210
small intestine 30y,A,-,-,CL_0002254,-,UBERON_0002108,UBERON_0002108,BTO_0000651,BTO_0000651
ENS_neur_intestine,CT,-,-,CL_0000540,-,UBERON_0000160,UBERON_0000160,-,BTO_0000648
lung_3y,A,-,-,CL_0000082,-,UBERON_0002048,UBERON_0002048,BTO_0000763,BTO_0000763
hippocampus,A,-,-,CL_0002319,-,UBERON_0000955,UBERON_0002421,BTO_0000601,BTO_0000601
HEK293_siBAHD1_W667G_mutant,CL,CLO_0001230,CLO_0001230,CL_0002518,-,UBERON_0002113,-,BTO_0000007,-
MKL1_virus_positive,CL,-,CLO_0000077,CL_0000242,-,UBERON_0001003,UBERON_0000060,-,-
750N,CT,-,CLO_0000100,CL_1000497,CL_0000001,UBERON_0002113,UBERON_0000460,-,BTO_0000001
fibrosarcoma cell line:HT-1080,CL,CLO_0004276,CLO_0004276,CL_0000066,-,UBERON_0002384,-,BTO_0001282,BTO_0000460
LNCaP_prostate_carcinoma_SHCTR_DHT,CL,CLO_0007365,CLO_0007365,CL_0002231,-,UBERON_0002367,UBERON_0002367,BTO_0001321,BTO_0001129
SK-N-BE2,CL,CLO_0009052,CLO_0001922,CL_0000031,-,UBERON_0001016,-,BTO_0002696,-
HelaS3 ENCODE,CL,CLO_0003696,CLO_0000001,CL_0002535,CL_0000002,UBERON_0000002,-,BTO_0000568,BTO_0000003
WA09_embryonic_stem_cells,CL,-,-,CL_0002322,-,UBERON_0000922,UBERON_0001000,BTO_0006062,BTO_0001300
MO1043_ICN1_HA_H3K27Ac_a,CL,-,CLO_0000001,CL_0000236,CL_0000002,UBERON_0000178,UBERON_0000003,-,BTO_0000004
GIST-T1_JQ1,CL,-,CLO_0000203,CL_0002319,CL_0000242,UBERON_0001555,UBERON_0001000,-,BTO_0000123
HT29_colon_adenocarcinoma_ROSIG_2H,CL,CLO_0004283,CLO_0004283,CL_0011108,-,UBERON_0001155,UBERON_0001155,BTO_0000182,BTO_0000269
purified primary alveolar epithelial type 2 cells,CT,-,CLO_0000000,CL_0002063,CL_0000066,UBERON_0002299,UBERON_0001000,BTO_0000538,-
mesenchymal precursor cell - ovarian cancer right ovary donor3 (SOC-57-02),CT,-,CL_0000134,CL_0000134,CL_0011115,UBERON_0000992,UBERON_0002118,BTO_0003298,BTO_0000975
FaDu,CL,-,CLO_0002993,CL_0000076,-,UBERON_0001051,-,-,-
acute_promyelocytic_leukemia_blasts,CT,-,CLO_0000050,CL_0000763,CL_0000060,UBERON_0000178,UBERON_0000015,BTO_0004585,BTO_0000076
H295R,CL,CLO_0008082,CLO_0000035,CL_0002097,CL_0000004,UBERON_0001235,UBERON_0000465,BTO_0002588,-
OCI-Ly10,CL,-,CLO_0000055,CL_0000236,CL_0000001,UBERON_0000029,UBERON_0000462,-,BTO_0000020
TS576,CL,-,CLO_0000075,-,CL_0000001,UBERON_0000955,UBERON_0000460,-,BTO_0000050
H3.3K27M_BT245-C1P5,-,-,CLO_0000059,-,-,UBERON_0000955,UBERON_0000955,-,BTO_0000277
Lymphoid_intestine_1,CT,-,-,CL_0000542,-,UBERON_0000160,UBERON_0000160,-,BTO_0000648
MPAL5_R1_1,CT,-,CLO_0000201,CL_0000988,CL_0000001,UBERON_0000178,UBERON_0000465,-,BTO_0000034
Pt22_leukemia cell_THZ1,CT,-,-,CL_0000738,CL_0000000,UBERON_0000178,-,BTO_0001271,BTO_0001271
Inhib_neur_cerebrum_3,CT,-,-,CL_0000540,-,UBERON_0000955,UBERON_0001869,-,BTO_0000239
HCC-1428_breast_adenocarcinoma,CL,CLO_0003637,CLO_0000000,CL_0002327,-,UBERON_0000310,UBERON_0000310,-,BTO_0000149
V1009,-,-,CLO_0000001,CL_0011108,CL_0000002,UBERON_0001155,UBERON_0000003,-,BTO_0000004
MDA-MB-231_ERαWT_0min,CL,CLO_0007634,CLO_0007634,CL_0002327,-,UBERON_0000310,-,BTO_0000815,-
hiPSC,CL,CLO_0037308,CLO_0037308,CL_0002248,-,-,-,BTO_0006081,-
MOLM14_CA25_11,CL,-,CLO_0000025,CL_0000763,CL_0000001,UBERON_0000178,UBERON_0000060,BTO_0005720,BTO_0000015
GM15850,CL,CLO_0027780,CLO_0027780,CL_0000236,-,UBERON_0000178,-,-,-
Myoblast donor2,CT,-,-,CL_0000056,CL_0000056,UBERON_0005090,-,BTO_0000222,BTO_0000222
TTC-1240_Rhabdoid_tumor_of_the_kidney,CL,-,-,CL_1000497,-,UBERON_0002113,UBERON_0002113,-,BTO_0000671
breast_mrnahist,CT,-,-,-,-,UBERON_0000310,UBERON_0000310,BTO_0000150,BTO_0000149
U2OS_osteosarcoma_HEAT,CL,CLO_0009454,CLO_0009454,CL_0001035,-,UBERON_0002481,-,BTO_0001938,BTO_0000221
ductus deferens adult,A,-,-,CL_0000068,-,UBERON_0001000,UBERON_0001000,BTO_0001427,BTO_0001427
Ly4,CL,-,CLO_0000010,CL_0000236,CL_0000001,UBERON_0000178,UBERON_0000012,-,BTO_0000015
mesenchymal precursor cell - adipose donor2,CT,-,CL_0000134,CL_0000134,CL_0011115,UBERON_0001013,UBERON_0001013,BTO_0003298,BTO_0001487
NEC14,CL,CLO_0051392,CLO_0051392,CL_0000015,-,UBERON_0000473,-,-,-
stomach_30y,A,-,-,-,-,UBERON_0000945,UBERON_0000945,BTO_0001307,BTO_0001307
Embryonic Blood Cells,CT,-,-,CL_0000988,-,UBERON_0000178,UBERON_0000178,-,BTO_0000381
CyT49_HE,CL,-,CLO_0000123,CL_0002322,CL_0000123,UBERON_0000922,UBERON_0000123,-,BTO_0000123
Memory_CD4_T,CT,-,-,CL_0000897,-,UBERON_0002405,UBERON_0000028,-,-
PC3_COMBO,CL,CLO_0008395,CLO_0008395,CL_0002231,-,UBERON_0002367,UBERON_0002141,BTO_0001061,-
normal plasma cell,CT,-,-,CL_0000786,CL_0000786,UBERON_0002405,-,BTO_0000392,BTO_0000392
V1024,-,-,CLO_0000024,CL_0011108,CL_0000234,UBERON_0001155,UBERON_0002100,-,BTO_0000300
MDA-MB-231_ER?WT_45min,CL,CLO_0007634,CLO_0007634,CL_0002327,-,UBERON_0000310,-,BTO_0000815,-
brain-prefrontal-cortex,A,-,-,CL_0002319,-,UBERON_0000451,UBERON_0001851,BTO_0002807,BTO_0000142
left ventricle_DCM_LV1290,A,-,-,CL_0002494,-,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001629
Adrenal_Gland,A,-,-,CL_0000150,-,UBERON_0002369,UBERON_0002369,BTO_0000047,BTO_0000047
ENS_neur_stomach,CT,-,-,CL_0000540,-,UBERON_0000945,UBERON_0000945,-,BTO_0001307
SNU-216,CL,-,CLO_0000075,CL_0002178,CL_0000066,UBERON_0000945,UBERON_0000955,BTO_0004988,BTO_0000163
Left_ventricle,A,-,CLO_0000000,CL_0002494,CL_0000000,UBERON_0002084,UBERON_0002082,BTO_0001629,BTO_0000000
T_C,CL,-,CLO_0000020,CL_0000084,CL_0000000,UBERON_0000178,UBERON_0000000,BTO_0000782,BTO_0000000
meningioma_1,CT,-,CLO_0000003,CL_4023097,CL_0000210,UBERON_0003548,UBERON_0001006,BTO_0001756,BTO_0000010
Peripheral blood,CT,-,-,CL_0000081,-,UBERON_0000178,UBERON_0000178,BTO_0003494,BTO_0000553
G401,CL,CLO_0003434,CLO_0000001,CL_0002518,CL_0000002,UBERON_0002113,UBERON_0000003,BTO_0002586,BTO_0000004
OCI-LY3,CL,-,CLO_0000076,CL_0000236,CL_0000003,UBERON_0002371,UBERON_0000462,-,BTO_0000133
HEL92.1.7,CL,CLO_0003682,CLO_0003683,CL_0000763,-,UBERON_0000178,-,BTO_0003320,-
MPAL4_T1_1,CT,-,CLO_0000038,CL_0000988,CL_0000002,UBERON_0000178,UBERON_0000463,-,BTO_0000140
Mantle Cell Lymphoma (MCL),CT,-,-,CL_0000236,CL_0000000,UBERON_0000178,UBERON_0006575,BTO_0004472,BTO_0000825
ES-WA7 cells,CL,-,CLO_0000027,CL_0002322,CL_0000120,UBERON_0000922,UBERON_0001000,-,BTO_0000100
CD133+,CT,-,CLO_0000010,CL_0000037,CL_0000009,UBERON_0002371,UBERON_0000987,-,BTO_0000023
large intestine,A,-,-,CL_0002253,-,UBERON_0000059,UBERON_0000059,BTO_0000706,BTO_0000706
MKN1,CL,CLO_0050804,CLO_0050804,CL_0002659,-,UBERON_0000945,-,BTO_0002384,-
LoVo_colorectal_adenocarcinoma_PHASES,CL,CLO_0007378,CLO_0007378,CL_0011108,-,UBERON_0001155,UBERON_0002047,BTO_0000666,BTO_0000302
rhabdomyosarcoma,CT,-,CLO_0000000,CL_0000187,CL_0000000,UBERON_0005090,UBERON_0000000,BTO_0001802,BTO_0000000
ra1,CL,CLO_0008738,CLO_0000034,CL_0000236,CL_0000001,UBERON_0000178,UBERON_0000062,BTO_0003079,BTO_0000049
HEK-293,CL,CLO_0001230,CLO_0001230,CL_0002518,-,UBERON_0002113,-,BTO_0000007,-
C4-2,CL,CLO_0037116,CLO_0000001,CL_0002231,CL_0000251,UBERON_0002367,UBERON_0000462,BTO_0005672,BTO_0000123
cerebellum - adult donor10196,A,-,-,CL_0002319,-,UBERON_0002037,UBERON_0002037,BTO_0000232,BTO_0000232
human_villous_mesenchymal_fibroblast_cells,CT,-,-,CL_0002558,CL_0000057,UBERON_0003104,-,-,BTO_0000452
CD8+ T Cells donor3,CT,-,CLO_0000010,CL_0000625,CL_0000123,UBERON_0002405,UBERON_0000010,BTO_0000289,BTO_0000050
OCI-LY1,CL,-,CLO_0000123,CL_0000236,CL_0000001,UBERON_0002371,UBERON_0000469,-,BTO_0000130
MyoFibrob_E,CT,-,CLO_0000031,CL_0000186,CL_0000242,UBERON_0002384,UBERON_0006135,BTO_0001946,BTO_0000170
Fibroblast - Dermal donor5,CT,-,-,CL_0002551,CL_0000057,UBERON_0002067,-,BTO_0004419,BTO_0000452
peripheral blood monocyte-derived SC cells,CT,-,-,CL_0000576,CL_0000576,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000876
GIST-9_PDGFRA e18,CL,-,CLO_0000000,CL_0002319,CL_0000000,UBERON_0001555,UBERON_0000000,-,BTO_0000000
MCF7_Invasive_ductal_breast_carcinoma_SIGATA,CL,CLO_0007606,CLO_0007606,CL_0002327,-,UBERON_0000310,UBERON_0000310,BTO_0000093,BTO_0000149
DAOY_medulloblastoma,CL,CLO_0002699,CLO_0002699,CL_0002319,-,UBERON_0002037,UBERON_0000106,BTO_0004328,-
G523NS_glioblastoma,CL,-,CLO_0000001,CL_0000125,CL_0000002,UBERON_0001017,UBERON_0000003,-,BTO_0000004
spinal cord fetal donor1,A,-,-,CL_0002319,-,UBERON_0002240,UBERON_0002240,BTO_0001279,BTO_0001279
SCC25,CL,CLO_0008967,CLO_0000076,CL_0000076,CL_0000001,UBERON_0001723,UBERON_0000468,BTO_0003774,BTO_0000225
Th1_t-infiltrating,CT,-,CLO_0000037,CL_0000545,CL_0000001,UBERON_0002405,UBERON_0000465,BTO_0001678,BTO_0000310
ATN-1,CL,CLO_0050985,CLO_0050985,CL_0000084,-,UBERON_0000178,-,-,-
RWPE2,CL,CLO_0008906,CLO_0000028,CL_0002231,CL_0000028,UBERON_0002367,UBERON_0000468,BTO_0005994,BTO_0000290
MM074_Primary_Melanoma,CT,-,CLO_0000000,CL_0000148,CL_0000000,UBERON_0001003,UBERON_0000020,-,BTO_0000164
SupB15 ACY1035,CL,CLO_0009161,CLO_0000023,CL_0017006,CL_0000002,UBERON_0002371,UBERON_0000465,-,BTO_0000012
Osteoblast Primary Cells,CT,-,-,CL_0000062,CL_0000062,UBERON_0002481,-,BTO_0001593,BTO_0001593
BICR-31,CL,CLO_0009943,CLO_0000001,CL_0000076,CL_0000002,UBERON_0001723,UBERON_0000003,-,BTO_0000004
BI_CD4p_CD25-_CD45ROp_Memory,CT,-,CLO_0000000,CL_0001204,CL_0000000,UBERON_0002405,UBERON_0000000,-,BTO_0000000
Mesenchymal Stem Cells - hepatic donor2,CT,-,CLO_0000000,CL_0000134,CL_0000000,UBERON_0002107,UBERON_0000064,BTO_0003298,BTO_0001300
CD14-positive_monocyte,CT,-,-,CL_0001054,CL_0001054,UBERON_0000178,-,BTO_0000876,BTO_0000876
IMR90_lung_fibroblasts_SENES_SHLUC,CL,CLO_0006951,CLO_0006951,CL_0002553,-,UBERON_0002048,UBERON_0002048,BTO_0001229,BTO_0000763
monocyte-derived dendritic cells_0h,CT,-,-,CL_0000451,CL_0001054,UBERON_0002405,-,BTO_0002042,BTO_0000876
pro_B,CT,-,CLO_0000001,CL_0000826,CL_0000002,UBERON_0002371,UBERON_0000003,BTO_0003104,BTO_0000004
Pancreatic islets,A,-,CLO_0000001,CL_0008024,CL_0000002,UBERON_0000006,UBERON_0000022,BTO_0000991,BTO_0000035
Foreskin_keratinocyte,CT,-, -,CL_1001606,CL_0000312,UBERON_0001332,UBERON_0001332,BTO_0005481,BTO_0000667 
acute myeloid leukemia (FAB M4) cell line:HNT-34,CL,CLO_0050982,CLO_0050982,CL_0000763,CL_0000000,UBERON_0000178,-,-,-
brain_1,A,-,-,CL_0002319,-,UBERON_0000955,UBERON_0000955,BTO_0000142,BTO_0000142
Capillary_1_G,CT,-, -,CL_0002144,-,UBERON_0001915,UBERON_0001982,BTO_0004956,BTO_0002045 
clear cell carcinoma cell line:JHOC-5,CL,CLO_0051439,CLO_0051439,CL_2000064,CL_0000000,UBERON_0000992,-,-,BTO_0002787
Aska-BAF47KO1 shSSX,-,-,CLO_0000001,CL_0000214,CL_0000002,UBERON_0004905,UBERON_0000003,-,BTO_0000004
medial frontal gyrus - adult donor10196,A,-,-,CL_0002319,-,UBERON_0002702,UBERON_0002702,BTO_0004834,BTO_0001043
BI_CD4_Memory_Primary_7pool,CT,-,-,CL_0000897,-,UBERON_0002405,UBERON_0000174,-,-
lymphoblast,CT,-,-,CL_0017005,CL_0017005,UBERON_0000178,-,BTO_0000772,BTO_0000772
CD14+ monocytes - treated with Cryptococcus donor1,CT,-,CLO_0000000,CL_0001054,CL_0000000,UBERON_0000178,UBERON_0000000,BTO_0000876,BTO_0000000
foreskin_melanocyte_2,CT,-,-,CL_2000045,CL_0000148,UBERON_0001332,UBERON_0001332,BTO_0005457,BTO_0000847
HT3,CL,CLO_0004286,CLO_0000115,CL_0002535,CL_0000001,UBERON_0000002,UBERON_0000462,-,BTO_0000021
DND_41,CL,CLO_0009834,CLO_0000110,CL_0000084,CL_0000002,UBERON_0000178,UBERON_0000460,-,BTO_0000005
HBEC_2,CT,-,CLO_0000021,CL_0010003,CL_0000066,UBERON_0002299,UBERON_0000955,-,BTO_0000100
DHL-4,CL,CLO_0037061,CLO_0000001,CL_0000236,CL_0000002,UBERON_0000178,UBERON_0000003,BTO_0006462,BTO_0000004
cord blood derived cell line:COBL-a 24h infection,CL,-,CLO_0000031,CL_0000988,CL_0000000,UBERON_0002331,UBERON_0012168,-,BTO_0004053
HT1080_WT,CL,CLO_0004276,CLO_0000020,CL_0000066,CL_0000020,UBERON_0002384,UBERON_0000010,BTO_0001282,BTO_0000030
dermal_fibroblast,CT,-, -,CL_0002551,CL_0000057,UBERON_0002067,-,BTO_0004419,BTO_0000452
mesenchymal precursor cell - ovarian cancer left ovary donor3,CT,-,CL_0000134,CL_0000134,CL_0011115,UBERON_0000992,UBERON_0002119,BTO_0003298,BTO_0000975
aortic valve interstitial cells,CT,-,-,CL_4030032,-,UBERON_0002137,UBERON_0002137,-,BTO_0004628
NCI-H69_DMSO,CL,CLO_0008105,CLO_0008105,CL_0000082,-,UBERON_0002048,-,BTO_0003022,-
Mac-2A_ALK-,CL,-,CLO_0000123,CL_0000542,-,UBERON_0000178,UBERON_0000067,-,-
GBM_B39,CL,-,CLO_0003456,CL_0002319,-,UBERON_0000955,UBERON_0005777,-,-
T47D_invasive_ductal_carcinoma_PROG,CL,CLO_0009251,CLO_0009922,CL_0002327,-,UBERON_0000310,UBERON_0002047,BTO_0001248,BTO_0000023
HUVEC_VEGF_4h,CL,CLO_0004307,CLO_0004307,CL_0002618,-,UBERON_0002331,-,BTO_0001949,BTO_0001949
MCF7_Invasive_ductal_breast_carcinoma_SHCTR_E2,CL,CLO_0007606,CLO_0007606,CL_0002327,-,UBERON_0000310,UBERON_0000310,BTO_0000093,BTO_0000149
PK-LCLs,CT,-,CLO_0000110,CL_0017005,CL_0000100,UBERON_0000178,UBERON_0001000,-,BTO_0000050
CD34_cells_DMSO,CT,-,-,CL_0000037,-,UBERON_0002371,UBERON_0000020,BTO_0000725,-
AMIPS8,-,-,CLO_0000050,-,CL_0000020,-,UBERON_0000955,-,BTO_0000144
pulmonary arterial smooth muscle cells_PAH1_sictrl,CT,-,-,CL_0002591,-,UBERON_0002111,UBERON_0002111,BTO_0003336,BTO_0000087
U2OS_osteosarcoma_SHNS,CL,CLO_0009454,CLO_0009454,CL_0001035,-,UBERON_0002481,-,BTO_0001938,BTO_0000355
neural_progenitors,CT,-,CLO_0000021,CL_0011020,CL_0000232,UBERON_0001016,UBERON_0001001,-,-
MDP,CT,-,-,CL_0002009,CL_0002009,UBERON_0002371,-,-,-
PC_9,CL,-,CLO_0000076,CL_0000082,CL_0000010,UBERON_0002048,UBERON_0000462,BTO_0005518,BTO_0000038
Purified AT2 cells,CT,-,-,CL_0002063,CL_0002063,UBERON_0002299,-,BTO_0000538,-
Brain angular gyrus,A,-,-,CL_0002319,-,UBERON_0002686,UBERON_0002686,-,BTO_0002495
HK-2,CL,CLO_0003771,CLO_0003771,CL_0002306,-,UBERON_0004134,-,BTO_0003575,-
amniotic membrane cells donor2,CT,-,CLO_0000000,CL_0002536,-,UBERON_0000305,UBERON_0000158,-,-
right ventricle 3y,A,-,-,CL_0002494,-,UBERON_0002080,UBERON_0002080,BTO_0001630,BTO_0001630
I10_Mantle cell lymphoma tissue_THZ1,CL,-,-,CL_0000236,CL_0000000,UBERON_0000178,UBERON_0006575,-,BTO_0000825
2223_GBM,-,-,CLO_0003456,-,-,UBERON_0000955,UBERON_0005777,-,-
Capillary_2_C,CT,-, -,CL_0002144,-,UBERON_0001915,UBERON_0001982,BTO_0004956,BTO_0002045 
CD4+CD25-CD45RA- memory conventional T cells donor3,CT,-,-,CL_0000813,-,UBERON_0002405,UBERON_0000032,-,-
SH-EP,CL,-,CLO_0000174,CL_0000031,CL_0000000,UBERON_0001016,UBERON_0000460,BTO_0005397,BTO_0000060
osteosarcoma cell line:143B/TK^(-)neo^(R),CL,CLO_0001088,CLO_0050098,CL_0001035,CL_0000000,UBERON_0000981,-,-,BTO_0000407
Parietal_and_chief_stomach,CT,-,CLO_0000000,-,-,UBERON_0000945,UBERON_0000945,-,BTO_0001307
PC9,CL,-,CLO_0000060,CL_0000082,CL_0000120,UBERON_0002048,UBERON_0000468,BTO_0005518,BTO_0000056
acute myeloid leukemia (FAB M4eo) cell line:EoL-1,CL,CLO_0002932,CLO_0002932,CL_0000763,CL_0000000,UBERON_0000178,-,BTO_0002405,-
adipose-tissue,A,-,-,CL_0000136,-,UBERON_0001013,UBERON_0001013,BTO_0001487,BTO_0001487
CD34_cells_ACY957,CT,-,CLO_0000000,CL_0000037,-,UBERON_0002371,UBERON_0000065,BTO_0000725,BTO_0000000
BT16,CL,-,CLO_0000123,CL_0008019,CL_0000045,UBERON_0001017,UBERON_0001234,-,BTO_0000000
liposarcoma cell line:KMLS-1,CL,-,CLO_0000031,CL_0000136,CL_0000000,UBERON_0001013,-,-,BTO_0003744
T Cell,CT,-,-,CL_0000084,CL_0000084,UBERON_0000178,-,BTO_0000782,BTO_0000782
GBM_IDHmut5661,CL,-,CLO_0003456,CL_0002319,-,UBERON_0000955,UBERON_0005777,-,-
LMPP_frozen_BM0828,CT,-,CLO_0000000,CL_0000936,CL_0000936,UBERON_0002371,UBERON_0000000,-,-
BPE_mammary_epithelial_cells,CL,-,CLO_0002021,CL_0002327,CL_0000066,UBERON_0000310,-,-,-
Hair Follicle Dermal Papilla Cells donor3,CT,-,-,CL_0000346,-,UBERON_0002073,UBERON_0000412,BTO_0005569,BTO_0001858
AT2_D,CT,-, -,CL_0002063,CL_0002063,UBERON_0002299,-,BTO_0000538,- 
CD20,CT,-,-,CL_0000945,-,UBERON_0000178,UBERON_0000010,-,-
697,CL,CLO_0001008,CLO_0001008,CL_0000817,-,UBERON_0002371,-,BTO_0001969,-
Lymphoid_placenta,CT,-,-,CL_0000542,-,UBERON_0001987,UBERON_0001987,-,BTO_0001078
hTERT_KD,CT,-,CLO_0000021,CL_0002149,CL_0000002,UBERON_0001295,UBERON_0000106,-,BTO_0000031
dopaminergic-neuron,CT,-, -,CL_0000700,CL_0000540,UBERON_0001016,UBERON_0000024,BTO_0004032,BTO_0000938 
HMS001,CL,-,CLO_0000060,CL_0000076,CL_0000001,UBERON_0001729,UBERON_0000061,-,BTO_0000010
mid-neurogenesis-radial-glial-cells,CT,-,-,CL_0000125,-,UBERON_0001016,UBERON_0001364,-,-
be2c,CL,-,CLO_0000066,CL_0000031,CL_0000000,UBERON_0000955,UBERON_0000060,BTO_0004782,BTO_0000000
mesenchymal precursor cell - adipose donor3,CT,-,CL_0000134,CL_0000134,CL_0011115,UBERON_0001013,UBERON_0001013,BTO_0003298,BTO_0001487
MCF-7_estradiol,CL,CLO_0007606,CLO_0007605,CL_0002327,-,UBERON_0000310,UBERON_0000062,BTO_0000093,-
Blue1_sporadic_Burkitt_lymphoma,CL,-,CLO_0000000,CL_0000236,CL_0000000,UBERON_0000178,UBERON_0000000,-,BTO_0000000
Matrix_Fibrob_2_J,CT,-,-,CL_0000057,-,UBERON_0002384,UBERON_0027368,BTO_0000452,-
bladder adult pool1,A,-,-,CL_1001319,-,UBERON_0001255,UBERON_0001255,BTO_0000123,BTO_0000123
H9_naive,CL,CLO_0003612,CLO_0000123,CL_0000084,CL_0000004,UBERON_0000178,UBERON_0000100,BTO_0001944,BTO_0000050
ascending_aorta,A,-,-,-,-,UBERON_0001496,UBERON_0000947,-,BTO_0000135
MDA-MB-453_breast_adenocarcinoma_MPA,CL,CLO_0007640,CLO_0007640,CL_0002327,-,UBERON_0000310,UBERON_0000310,BTO_0001908,BTO_0000149
SH-SY5Y_untreat,CL,CLO_0009015,CLO_0009015,CL_0000031,-,UBERON_0002371,-,BTO_0000793,-
retinoblastoma_xenograft,CT,-,CLO_0000001,CL_0009004,CL_0000002,UBERON_0000966,UBERON_0000003,BTO_0001178,BTO_0000004
A549_3h_only,CL,CLO_0001601,CLO_0001601,CL_0000082,-,UBERON_0002048,-,BTO_0000018,-
B Cell,CT,-,CL_0000236,CL_0000236,-,UBERON_0000178,-,BTO_0000776,BTO_0000776
Ciliated_epithelial_lung,CT,-,-,CL_1000271,CL_0000066,UBERON_0002048,UBERON_0002048,-,BTO_0000763
H1_hESC_2,CL,CLO_0037281,CLO_0037280,CL_0002322,-,UBERON_0000922,-,BTO_0006080,-
MPAL1_T1_4,CT,-,CLO_0000014,CL_0000988,CL_0000057,UBERON_0000178,UBERON_0001000,-,BTO_0000115
Intestinal_epithelial_2,CT,-,-,CL_0002563,CL_0000066,UBERON_0001277,-,BTO_0000003,-
NEC8,CL,CLO_0051391,CLO_0051391,CL_0000015,-,UBERON_0000473,-,BTO_0006542,-
GBM17,CT,CLO_0003456,CLO_0000010,CL_0000125,-,UBERON_0000955,UBERON_0000064,-,BTO_0000034
Mesenchymal stem cells - adipose donor0,CT,-,-,CL_0000134,-,UBERON_0001013,UBERON_0001013,BTO_0003298,BTO_0001487
Rectal_Smooth_Muscle,A,-,-,CL_0002504,-,UBERON_0018112,UBERON_0005090,-,BTO_0000887
CD34_cells_FETAL,CT,-,CLO_0000000,CL_0000037,-,UBERON_0002371,UBERON_0000069,BTO_0000725,BTO_0000000
EM CD8+ ab T (VB),CT,-,CLO_0000054,CL_0000625,CL_0000233,UBERON_0000178,UBERON_0002048,-,BTO_0000073
3752,-,-,CLO_0000021,CL_0000034,CL_0000002,UBERON_0000955,UBERON_0000460,-,BTO_0000130
colorectal-cancer,CT,-,CLO_0000000,CL_0011108,CL_0000000,UBERON_0012652,UBERON_0000000,BTO_0001615,BTO_0000000
EndoC-betaH2,CL,-,CLO_0000001,CL_0000169,CL_0000002,UBERON_0001264,UBERON_0000003,-,BTO_0000004
HSMM cell derived Skeletal Muscle Myotubes Cells,CT,-,-,CL_0002372,CL_0000066,UBERON_0005090,UBERON_0001134,-,BTO_0001103
BT168_glioblastoma_stem_cells,CL,-,CLO_0000000,CL_0000034,CL_0000000,UBERON_0001017,UBERON_0000000,-,BTO_0001300
CLB-MA,CL,-,CLO_0000070,CL_0000031,CL_0000001,UBERON_0001016,UBERON_0000467,-,BTO_0000050
gastrointestinal carcinoma cell line:ECC12,CL,CLO_0050807,CLO_0050807,CL_0002178,-,UBERON_0000945,-,-,BTO_0000297
Lymphoid_Myeloid_muscle,CT,-,-,-,-,UBERON_0005090,UBERON_0005090,-,BTO_0000887
LCL_lymphoblastoid_cell_line,CT,-,CL_0000238,CL_0017005,-,UBERON_0000178,UBERON_0001000,BTO_0000773,-
SW872_YAP5SA,CL,CLO_0009201,CLO_0037071,CL_0000136,-,UBERON_0002384,-,BTO_0003743,-
HSPC,CT,-,CLO_0000012,CL_0000837,CL_0000005,UBERON_0002371,UBERON_0000100,-,BTO_0000012
CV-1,-,-,CLO_0002640,-,-,-,-,-,-
MKL-1,CL,-,-,CL_0000242,CL_4033018,UBERON_0001003,-,-,-
Ciliary Epithelial Cells donor1,CT,-,CL_0000066,CL_0000067,CL_0000066,UBERON_0007601,-,-,-
GM04604,CL,CLO_0018911,CLO_0018911,CL_0000236,-,UBERON_0000178,-,-,-
HeLa-S3 Cervical Carcinoma Cell Line,CL,CLO_0003696,CLO_0003684,CL_0002535,-,UBERON_0000002,-,BTO_0000568,BTO_0001967
AzH-G2/M,CL,-,CLO_0000070,-,-,UBERON_0000922,UBERON_0000468,-,BTO_0000290
MDA-MB-157,CL,CLO_0007632,CLO_0007632,CL_0002327,-,UBERON_0000310,-,BTO_0006218,-
Adrenoc_5,CT,-,CLO_0000033,CL_0002097,CL_0000129,UBERON_0002369,UBERON_0001000,BTO_0005817,BTO_0000123
LNCaP95_shARfl_DHT,CL,-,CLO_0000030,CL_0002231,CL_0000106,UBERON_0002367,UBERON_0002048,BTO_0006264,BTO_0000050
SHEP with tetracycline inducible MYC_DOX_6HR,CL,-,CLO_0000025,CL_0000031,CL_0000000,UBERON_0001016,UBERON_0000069,BTO_0005397,BTO_0000340
WHIM12,CL,-,CLO_0000001,CL_0002327,CL_0000001,UBERON_0000310,UBERON_0000002,-,BTO_0000003
NCI-H460,CL,CLO_0008089,CLO_0008089,CL_0000082,-,UBERON_0002048,-,BTO_0002207,-
Megakaryo_spleen,CT,-,-,CL_0000556,-,UBERON_0002106,UBERON_0002106,-,BTO_0001281
left ventricle,A,-,-,CL_0002494,-,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001629
Vascular_endo_spleen,CT,-,-,CL_2000053,-,UBERON_0002106,UBERON_0002106,-,BTO_0001281
HMLER,CT,-,CLO_0000074,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000068,BTO_0006528,BTO_0000050
Stromal_placenta_1,CT,-,-,CL_0000499,-,UBERON_0001987,UBERON_0001987,-,BTO_0001078
GMP2mid_LS_BM1137,CT,-,CLO_0000123,CL_0000557,CL_0000001,UBERON_0002371,UBERON_0000470,-,BTO_0000123
